filename,variance_of_laplacian,dest
000645.jpg,24.7483,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000645.jpg
000646.jpg,23.3644,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000646.jpg
000681.jpg,79.5719,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000681.jpg
000682.jpg,79.0952,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000682.jpg
000683.jpg,79.9156,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000683.jpg
000684.jpg,79.7924,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000684.jpg
000685.jpg,78.2963,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000685.jpg
000686.jpg,79.2754,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000686.jpg
000687.jpg,77.9695,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000687.jpg
000688.jpg,78.5190,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000688.jpg
000689.jpg,78.8904,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000689.jpg
000690.jpg,78.3387,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000690.jpg
000691.jpg,78.3385,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000691.jpg
000692.jpg,78.6060,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000692.jpg
000693.jpg,78.0730,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000693.jpg
000694.jpg,78.7236,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000694.jpg
000695.jpg,73.7019,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000695.jpg
000696.jpg,70.7910,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000696.jpg
000697.jpg,69.1581,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000697.jpg
000698.jpg,67.2761,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000698.jpg
000699.jpg,57.4669,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000699.jpg
000700.jpg,55.6610,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000700.jpg
000701.jpg,57.5804,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000701.jpg
000702.jpg,60.6523,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000702.jpg
000703.jpg,65.7534,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000703.jpg
000704.jpg,77.7240,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000704.jpg
000705.jpg,78.6426,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000705.jpg
000706.jpg,79.5646,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000706.jpg
000726.jpg,77.6139,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000726.jpg
000728.jpg,77.8608,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000728.jpg
000729.jpg,78.0164,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000729.jpg
000730.jpg,66.6215,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000730.jpg
000731.jpg,56.7958,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000731.jpg
000732.jpg,59.6920,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000732.jpg
000733.jpg,59.6921,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000733.jpg
000734.jpg,61.3478,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000734.jpg
000735.jpg,62.5864,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000735.jpg
000736.jpg,65.8446,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000736.jpg
000737.jpg,69.1601,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000737.jpg
000738.jpg,66.2794,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000738.jpg
000739.jpg,66.8290,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000739.jpg
000740.jpg,72.6913,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000740.jpg
000741.jpg,79.6469,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000741.jpg
000800.jpg,37.6967,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000800.jpg
000801.jpg,36.2116,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000801.jpg
000802.jpg,36.8272,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000802.jpg
000803.jpg,35.7014,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000803.jpg
000804.jpg,35.9888,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000804.jpg
000805.jpg,36.4162,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000805.jpg
000806.jpg,36.2695,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000806.jpg
000807.jpg,35.2873,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000807.jpg
000808.jpg,36.1242,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000808.jpg
000809.jpg,35.1888,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000809.jpg
000810.jpg,35.3199,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000810.jpg
000859.jpg,52.7182,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000859.jpg
000860.jpg,52.9536,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000860.jpg
000861.jpg,53.9422,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000861.jpg
000862.jpg,55.3372,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000862.jpg
000863.jpg,56.2868,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000863.jpg
000864.jpg,54.7493,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000864.jpg
000865.jpg,54.0581,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000865.jpg
000866.jpg,55.7932,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000866.jpg
000867.jpg,54.7826,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000867.jpg
000868.jpg,55.5984,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000868.jpg
000869.jpg,57.4075,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000869.jpg
000870.jpg,58.6514,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000870.jpg
000871.jpg,62.2951,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000871.jpg
000872.jpg,63.5403,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000872.jpg
000873.jpg,61.9109,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000873.jpg
000874.jpg,61.4144,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000874.jpg
000875.jpg,62.3603,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000875.jpg
000876.jpg,18.5049,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000876.jpg
000877.jpg,18.0743,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000877.jpg
000878.jpg,19.4715,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000878.jpg
000879.jpg,19.4602,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000879.jpg
000880.jpg,9.7155,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000880.jpg
000881.jpg,9.8809,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000881.jpg
000882.jpg,9.9903,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000882.jpg
000883.jpg,10.0740,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000883.jpg
000884.jpg,10.3828,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000884.jpg
000885.jpg,10.3191,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000885.jpg
000886.jpg,10.4089,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000886.jpg
000887.jpg,17.4224,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000887.jpg
000888.jpg,17.2112,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000888.jpg
000889.jpg,16.7902,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000889.jpg
000890.jpg,17.2792,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000890.jpg
000891.jpg,17.0816,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000891.jpg
000892.jpg,16.9835,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000892.jpg
000893.jpg,17.0712,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000893.jpg
000894.jpg,17.2673,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000894.jpg
000895.jpg,16.7203,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000895.jpg
000896.jpg,16.4123,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000896.jpg
000897.jpg,16.9151,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000897.jpg
000898.jpg,16.7389,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000898.jpg
000899.jpg,13.8837,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000899.jpg
000900.jpg,14.0319,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000900.jpg
000901.jpg,13.7986,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000901.jpg
000902.jpg,13.9179,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000902.jpg
000903.jpg,14.0492,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000903.jpg
000904.jpg,14.0312,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000904.jpg
000905.jpg,13.9726,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000905.jpg
000906.jpg,17.5600,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000906.jpg
000907.jpg,17.4289,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000907.jpg
000908.jpg,17.1080,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000908.jpg
000909.jpg,17.4699,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000909.jpg
000910.jpg,17.2477,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000910.jpg
000911.jpg,17.3064,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000911.jpg
000912.jpg,17.3256,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000912.jpg
000913.jpg,17.2591,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000913.jpg
000914.jpg,7.3018,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000914.jpg
000915.jpg,7.0143,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000915.jpg
000916.jpg,6.3779,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000916.jpg
000917.jpg,5.8948,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000917.jpg
000918.jpg,6.2926,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000918.jpg
000919.jpg,5.5394,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000919.jpg
000920.jpg,6.4681,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000920.jpg
000921.jpg,5.8785,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000921.jpg
000922.jpg,6.9978,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000922.jpg
000923.jpg,7.1796,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000923.jpg
000924.jpg,7.0682,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000924.jpg
000925.jpg,6.4484,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000925.jpg
000926.jpg,7.2795,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000926.jpg
000927.jpg,7.6521,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000927.jpg
000928.jpg,7.6557,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000928.jpg
000929.jpg,6.5310,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000929.jpg
000930.jpg,7.0062,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000930.jpg
000931.jpg,7.7153,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000931.jpg
000932.jpg,6.7566,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000932.jpg
000933.jpg,7.9282,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000933.jpg
000934.jpg,6.6948,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000934.jpg
000935.jpg,7.1911,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000935.jpg
000936.jpg,7.8605,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000936.jpg
000937.jpg,7.4031,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000937.jpg
000938.jpg,7.5828,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000938.jpg
000939.jpg,7.1229,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000939.jpg
000940.jpg,7.1681,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000940.jpg
000941.jpg,7.3826,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000941.jpg
000942.jpg,7.1568,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000942.jpg
000943.jpg,15.4585,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000943.jpg
000944.jpg,14.9806,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000944.jpg
000945.jpg,15.2147,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000945.jpg
000946.jpg,15.4500,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000946.jpg
000947.jpg,17.9348,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000947.jpg
000948.jpg,19.6577,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000948.jpg
000949.jpg,18.6959,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000949.jpg
000950.jpg,18.2120,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000950.jpg
000951.jpg,16.3754,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000951.jpg
000952.jpg,15.4101,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000952.jpg
000953.jpg,15.3216,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000953.jpg
000954.jpg,14.9197,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000954.jpg
000955.jpg,15.7543,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000955.jpg
000956.jpg,16.2397,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000956.jpg
000957.jpg,17.3181,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000957.jpg
000958.jpg,17.3096,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000958.jpg
000959.jpg,17.5967,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000959.jpg
000960.jpg,18.0816,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000960.jpg
000961.jpg,18.0059,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000961.jpg
000962.jpg,18.2338,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000962.jpg
000963.jpg,17.9513,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000963.jpg
000964.jpg,17.8589,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000964.jpg
000965.jpg,18.2762,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000965.jpg
000966.jpg,18.7321,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000966.jpg
000967.jpg,18.8166,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000967.jpg
000968.jpg,18.7047,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000968.jpg
000969.jpg,18.6787,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000969.jpg
000970.jpg,18.6772,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000970.jpg
000971.jpg,18.5200,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000971.jpg
000972.jpg,18.6045,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000972.jpg
000973.jpg,18.3522,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000973.jpg
000974.jpg,18.3475,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000974.jpg
000975.jpg,18.1937,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000975.jpg
000976.jpg,18.0609,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000976.jpg
000977.jpg,18.0718,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000977.jpg
000978.jpg,18.1363,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000978.jpg
000979.jpg,18.2259,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000979.jpg
000980.jpg,18.5670,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000980.jpg
000981.jpg,17.8763,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000981.jpg
000982.jpg,15.1037,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000982.jpg
000983.jpg,15.7581,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000983.jpg
000984.jpg,16.8732,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000984.jpg
000985.jpg,16.3599,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000985.jpg
000986.jpg,15.6976,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000986.jpg
000987.jpg,15.4580,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000987.jpg
000988.jpg,14.4598,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000988.jpg
000989.jpg,14.7990,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000989.jpg
000990.jpg,15.7805,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000990.jpg
000991.jpg,15.0182,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000991.jpg
000992.jpg,19.9792,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000992.jpg
000993.jpg,19.2972,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000993.jpg
000994.jpg,19.0740,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000994.jpg
000995.jpg,21.3053,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000995.jpg
000996.jpg,22.9790,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000996.jpg
000997.jpg,26.8593,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000997.jpg
000998.jpg,26.8355,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000998.jpg
000999.jpg,30.6262,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/000999.jpg
001000.jpg,28.9304,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001000.jpg
001001.jpg,31.7333,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001001.jpg
001002.jpg,31.8254,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001002.jpg
001003.jpg,27.7701,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001003.jpg
001004.jpg,28.6108,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001004.jpg
001005.jpg,34.2173,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001005.jpg
001006.jpg,29.7123,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001006.jpg
001007.jpg,21.6128,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001007.jpg
001008.jpg,22.7397,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001008.jpg
001009.jpg,17.0609,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001009.jpg
001010.jpg,13.9318,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001010.jpg
001011.jpg,13.2012,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001011.jpg
001012.jpg,12.7769,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001012.jpg
001013.jpg,12.3657,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001013.jpg
001014.jpg,12.7504,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001014.jpg
001015.jpg,13.6202,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001015.jpg
001016.jpg,13.8117,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001016.jpg
001017.jpg,13.5603,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001017.jpg
001018.jpg,13.9313,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001018.jpg
001019.jpg,13.7228,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001019.jpg
001020.jpg,13.6944,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001020.jpg
001021.jpg,13.6924,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001021.jpg
001022.jpg,14.1055,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001022.jpg
001023.jpg,14.5035,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001023.jpg
001024.jpg,14.9519,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001024.jpg
001025.jpg,18.7479,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001025.jpg
001026.jpg,18.7564,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001026.jpg
001027.jpg,19.1124,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001027.jpg
001028.jpg,19.5402,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001028.jpg
001029.jpg,20.0407,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001029.jpg
001030.jpg,21.0261,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001030.jpg
001031.jpg,21.2698,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001031.jpg
001032.jpg,20.1846,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001032.jpg
001033.jpg,19.1330,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001033.jpg
001034.jpg,20.1426,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001034.jpg
001035.jpg,21.2689,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001035.jpg
001036.jpg,21.5424,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001036.jpg
001037.jpg,21.2947,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001037.jpg
001038.jpg,20.9813,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001038.jpg
001039.jpg,22.1670,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001039.jpg
001040.jpg,19.7839,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001040.jpg
001041.jpg,18.6661,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001041.jpg
001042.jpg,19.5460,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001042.jpg
001043.jpg,21.9589,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001043.jpg
001044.jpg,22.4601,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001044.jpg
001045.jpg,28.9456,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001045.jpg
001046.jpg,28.0876,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001046.jpg
001047.jpg,29.5292,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001047.jpg
001048.jpg,27.5775,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001048.jpg
001049.jpg,26.9897,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001049.jpg
001050.jpg,26.9938,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001050.jpg
001051.jpg,26.2762,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001051.jpg
001052.jpg,26.5301,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001052.jpg
001053.jpg,26.7746,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001053.jpg
001054.jpg,24.9210,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001054.jpg
001055.jpg,23.8707,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001055.jpg
001056.jpg,22.7746,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001056.jpg
001057.jpg,19.1601,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001057.jpg
001058.jpg,18.1575,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001058.jpg
001059.jpg,18.0269,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001059.jpg
001060.jpg,18.0310,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001060.jpg
001061.jpg,18.9922,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001061.jpg
001062.jpg,19.9107,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001062.jpg
001063.jpg,18.7966,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001063.jpg
001064.jpg,20.1557,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001064.jpg
001065.jpg,20.7234,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001065.jpg
001066.jpg,20.7798,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001066.jpg
001067.jpg,19.1942,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001067.jpg
001068.jpg,21.6424,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001068.jpg
001069.jpg,20.7644,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001069.jpg
001070.jpg,22.9153,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001070.jpg
001071.jpg,22.1542,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001071.jpg
001072.jpg,22.2780,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001072.jpg
001073.jpg,23.4992,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001073.jpg
001074.jpg,23.5570,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001074.jpg
001075.jpg,23.6145,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001075.jpg
001076.jpg,23.3598,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001076.jpg
001077.jpg,23.5225,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001077.jpg
001078.jpg,24.6956,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001078.jpg
001079.jpg,24.1007,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001079.jpg
001080.jpg,22.3331,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001080.jpg
001081.jpg,20.9073,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001081.jpg
001082.jpg,18.1849,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001082.jpg
001083.jpg,11.0763,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001083.jpg
